structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScoreNormalized	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	1	0.255	0.255	-347.396	0.800	0.333	89.850	C32H55N5O8	[M + H3N + H]+	C32H59N6O8+	JAZWVVYJAUEMMG	InChI=1S/C32H55N5O8/c1-10-19(4)25-31(43)36(9)27(20(5)11-2)32(44)35(8)22(7)28(40)33-14-12-24(39)45-23(16-18(3)17-38)30(42)37-15-13-21(6)26(37)29(41)34-25/h18-23,25-27,38H,10-17H2,1-9H3,(H,33,40)(H,34,41)	Trichomide A	CCC(C)C1C(=O)N(C(C(=O)N(C(C(=O)NCCC(=O)OC(C(=O)N2CCC(C2C(=O)N1)C)CC(C)CO)C)C)C(C)CC)C	2.400	102435898	MESH:(102435898);PUBCHEM:(102435898);PUBMED:(null)	70	655.439	79	1.323	713686961956552101	713686820965015652	447	
1	1	0.129	0.129	-241.516	0.999	1.000	21.945	C14H18N2O3	[M + Na]+	C14H18N2NaO3+	JFGQTRRCWGNSKV	InChI=1S/C14H18N2O3/c1-4-6-13(17)16-11-7-5-8-12(9-11)19-14(18)15-10(2)3/h4-10H,1-3H3,(H,15,18)(H,16,17)	[3-(but-2-enoylamino)phenyl] N-propan-2-ylcarbamate	CC=CC(=O)NC1=CC(=CC=C1)OC(=O)NC(C)C	2.840	5864051;28772	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(5864051 28772)	67108866	285.121	79	1.323	713686974292001911	713686821036318832	470	
1	1	0.699	0.699	-324.960	0.588	0.333	24.510	C14H15NO3	[M + H3N + H]+	C14H19N2O3+	WSBOYOYQOJYXMU	InChI=1S/C14H15NO3/c16-13(9-8-11-5-2-1-3-6-11)15-10-4-7-12(15)14(17)18/h1-3,5-6,8-9,12H,4,7,10H2,(H,17,18)	1-(3-Phenylacryloyl)-L-proline	C1CC(N(C1)C(=O)C=CC2=CC=CC=C2)C(=O)O	1.989	28171976;129361811;129361812;78922100;54446780;54446781;13610683;10933758	MESH:(54446780);PUBCHEM:(28171976 129361811 129361812 78922100 54446780 54446781 13610683 10933758);DSSTox:(DTXSID20711409);PUBMED:(null)	137438953542	263.139	79	1.325	713686950208305096	713686820990181480	465	
1	2	0.229	0.229	-49.139	0.489	0.333	60.764	C10H6O2	[M + H3N + H]+	C10H10NO2+	QZQQFGBQJALFMS	InChI=1S/C10H6O2/c11-10-6-3-1-2-4-8(6)12-9-5-7(9)10/h1-4H,5H2	Cyclopropa[b]chromanone	C1C2=C1OC3=CC=CC=C3C2=O	1.600	146020738	PUBCHEM:(146020738)	2	176.071	80	1.325	713686956583647797	713686821015347308	466	
1	2	0.142	0.142	-126.241	0.256	0.333	27.707	C12H21NO3	[M + H3N + H]+	C12H25N2O3+	MCFWBAUGUODTFE	InChI=1S/C12H21NO3/c1-4-7(2)10(12(15)16)13-11(14)8(3)9-5-6-9/h7-10H,4-6H2,1-3H3,(H,13,14)(H,15,16)	(2S,3S)-2-(2-cyclopropylpropanoylamino)-3-methylpentanoic acid	CCC(C)C(C(=O)O)NC(=O)C(C)C1CC1	1.969	99646921;99646922;81867422;83146385;83147330	PUBCHEM:(99646921 99646922 81867422 83146385 83147330)	2	245.186	80	1.329	713686965777563666	713686821061484660	442	
1	1	0.033	0.033	-257.563	1.000	0.623	18.122	C24H48N4O6	[M + Na]+	C24H48N4NaO6+	WMCYOTXPFPIAEG	InChI=1S/C24H48N4O6/c1-13-29-16-4-26-7-19-32-21-9-27-5-17-30-14-2-25(1)3-15-31-18-6-28(10-22-33-20-8-26)12-24-34-23-11-27/h1-24H2		C1COCCN2CCOCCN3CCOCCN1CCOCCN(CCOCC2)CCOCC3	-1.200	194023	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0257531);BloodExposome:(194023);MESH:(194023);PUBCHEM:(194023);DSSTox:(DTXSID80205253);PUBMED:(null)	137459925070	511.347	80	1.330	713686952108324960	713686821082456184	467	
1	1	0.090	0.090	-181.923	0.800	0.321	25.031	C24H45N3O6	[M + H3N + H]+	C24H49N4O6+	UTLOEUFWOTVRJD	InChI=1S/C24H45N3O6/c1-11-15(5)18(21(29)27-19(16(6)12-2)22(30)32-10)26-20(28)17(13-14(3)4)25-23(31)33-24(7,8)9/h14-19H,11-13H2,1-10H3,(H,25,31)(H,26,28)(H,27,29)	Boc-Leu-Ile-Ile-OMe	CCC(C)C(C(=O)NC(C(C)CC)C(=O)OC)NC(=O)C(CC(C)C)NC(=O)OC(C)(C)C	4.186	134827453	PUBCHEM:(134827453);PUBMED:(null)	66	489.364	80	1.332	713686976183633268	713686821103427708	469	
1	1	0.220	0.220	-401.116	0.800	0.333	83.224	C20H28N2O5	[M + H3N + H]+	C20H32N3O5+	BELXYLCQCHLEIB	InChI=1S/C20H28N2O5/c1-2-3-4-7-18(24)22-12-5-6-17(22)19(25)21-16(20(26)27)13-14-8-10-15(23)11-9-14/h8-11,16-17,23H,2-7,12-13H2,1H3,(H,21,25)(H,26,27)	n-Caproyl-l-prolyl-l-tyrosine	CCCCCC(=O)N1CCCC1C(=O)NC(CC2=CC=C(C=C2)O)C(=O)O	2.700	129778181;129778732;129778861;90805427	BloodExposome:(90805427);PUBCHEM:(129778181 129778732 129778861 90805427);PUBMED:(null)	4194370	394.234	80	1.332	713686961180605800	713686821128593536	468	
1	1	0.025	0.025	-415.564	0.521	0.254	34.916	C17H29NO2S	[M + H3N + H]+	C17H33N2O2S+	ORCHBLUZBVZPOF	InChI=1S/C17H29NO2S/c1-2-3-4-5-6-7-11-20-17-9-8-16(18)13-15(17)14-21-12-10-19/h8-9,13,19H,2-7,10-12,14,18H2,1H3	Ethanol, 2-((5-amino-4-(octyloxy)benzyl)thio)-	CCCCCCCCOC1=C(C=C(C=C1)N)CSCCO	4.400	201333	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(201333);DSSTox:(DTXSID70206916)	137506062338	329.226	80	1.332	713686976611452338	713686821153759364	463	
1	1	0.550	0.550	-124.240	0.992	0.333	99.291	C13H11NO2	[M + H3N + H]+	C13H15N2O2+	ZQBJNKLSHWFEPJ	InChI=1S/C13H11NO2/c1-16-13(15)9-6-7-11-12(9)8-4-2-3-5-10(8)14-11/h2-7,9,14H,1H3	Methyl 1,4-dihydrocyclopenta[b]indole-1-carboxylate	COC(=O)C1C=CC2=C1C3=CC=CC=C3N2	2.400	85702936	SUPERNATURAL:(SN0477240);PUBCHEM:(85702936);LOTUS:(Q105381370)	269484034	231.113	80	1.333	713686955233081747	713686821178925192	472	
1	2	0.895	0.895	-151.354	0.199	0.333	62.412	C26H46N6O8	[M - H2O + H]+	C26H45N6O7+	YUEZMPCHLCXEBG	InChI=1S/C26H46N6O8/c1-14(2)12-17(30-24(37)21(28)15(3)4)22(35)31-18(13-20(33)34)25(38)32-11-7-9-19(32)23(36)29-16(26(39)40)8-5-6-10-27/h14-19,21H,5-13,27-28H2,1-4H3,(H,29,36)(H,30,37)(H,31,35)(H,33,34)(H,39,40)	H-Val-Leu-Asp-Pro-Lys-OH	CC(C)CC(C(=O)NC(CC(=O)O)C(=O)N1CCCC1C(=O)NC(CCCCN)C(=O)O)NC(=O)C(C(C)C)N	-0.755	9808140	PUBCHEM:(9808140)	2	553.334	80	1.335	713686975697093900	713686821199896716	473	
1	2	0.414	0.492	-271.274	0.200	0.333	94.526	C16H31N3O5	[M - H2O + H]+	C16H30N3O4+	QWWPYKKLXWOITQ	InChI=1S/C16H31N3O5/c1-8(2)6-11(17)14(21)19-13(10(5)20)15(22)18-12(16(23)24)7-9(3)4/h8-13,20H,6-7,17H2,1-5H3,(H,18,22)(H,19,21)(H,23,24)	2-[[2-[(2-Amino-4-methylpentanoyl)amino]-3-hydroxybutanoyl]amino]-4-methylpentanoic acid	CC(C)CC(C(=O)NC(C(C)O)C(=O)NC(CC(C)C)C(=O)O)N	0.319	10291247;18222264	CHEBI:(159535);PUBCHEM:(10291247 18222264)	34	328.223	80	1.336	713686959196699648	713686821225062544	449	
1	2	0.016	0.016	-258.555	0.093	0.331	7.092	C13H16BN3O2	[M + H]+	C13H17BN3O2+	QLYMAIYXJXENHJ	InChI=1S/C13H16BN3O2/c1-12(2)13(3,4)19-14(18-12)9-7-10-11(17-8-9)16-6-5-15-10/h5-8H,1-4H3	7-(4,4,5,5-Tetramethyl-1,3,2-dioxaborolan-2-YL)pyrido[2,3-B]pyrazine	B1(OC(C(O1)(C)C)(C)C)C2=CC3=NC=CN=C3N=C2	1.650	44119519	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(44119519);DSSTox:(DTXSID90657264)	137506062338	257.145	80	1.338	713686966226354252	713686821296365724	476	
1	4	0.725	0.783	-155.527	0.065	0.055	11.660	C12H24N2O3	[M + Na]+	C12H24N2NaO3+	AZLASBBHHSLQDB	InChI=1S/C12H24N2O3/c1-5-8(4)10(12(16)17)14-11(15)9(13)6-7(2)3/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17)	2-[(2-amino-1-hydroxy-4-methylpentylidene)amino]-3-methylpentanoic acid	CCC(C)C(C(=O)O)NC(=O)C(CC(C)C)N	1.070	113342193;7010533;7010534;92148271;92178695;92271636;92271637;92271638;61159028;61173670;61174008;13879968;13879969;92529444;92529445;435718	COCONUT:(CNP0081590);HMDB:(HMDB0028932);BloodExposome:(7010534 435718);CHEBI:(74540);SUPERNATURAL:(SN0019506);FooDB:(FDB111959);PUBCHEM:(113342193 7010533 7010534 92148271 92178695 92271636 92271637 92271638 61159028 61173670 61174008 13879968 13879969 92529444 92529445 435718);DSSTox:(DTXSID20426667);LOTUS:(Q27144717);GNPS:(CCMSLIB00003139268 CCMSLIB00003137691);PUBMED:(null)	138251604074	267.168	80	1.339	713686965035171788	713686821250228372	471	
1	1	0.101	0.101	-250.420	1.000	0.331	6.761	C10H21NO5	[M - H2O + H]+	C10H20NO4+	RDQFDLUMOCOKPX	InChI=1S/C10H21NO5/c1-10(2,6-13)8(15)9(16)11-4-3-7(14)5-12/h7-8,12-15H,3-6H2,1-2H3,(H,11,16)	(2R)-N-(3,4-dihydroxybutyl)-2,4-dihydroxy-3,3-dimethylbutanamide	CC(C)(CO)C(C(=O)NCCC(CO)O)O	-1.500	57339421	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(57339421)	16777218	218.140	81	1.345	713686961168022878	713686821342503076	478	
1	1	0.229	0.510	-350.049	0.809	0.333	92.074	C26H33N5O5	[M + H3N + H]+	C26H37N6O5+	WNYNLZIGNIJEJM	InChI=1S/C26H33N5O5/c1-16(23(28)33)29-24(34)21(15-17-6-3-2-4-7-17)30-25(35)22-8-5-13-31(22)26(36)20(27)14-18-9-11-19(32)12-10-18/h2-4,6-7,9-12,16,20-22,32H,5,8,13-15,27H2,1H3,(H2,28,33)(H,29,34)(H,30,35)	H-Tyr-Pro-Phe-Ala-NH2	CC(C(=O)N)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2CCCN2C(=O)C(CC3=CC=C(C=C3)O)N	1.055	16091151;44428877	PUBCHEMANNOTATIONBIO;PUBCHEM:(16091151 44428877);PUBMED	16777282	513.282	81	1.347	713686981309073171	713686821321531552	477	
1	2	0.541	0.541	-469.529	0.200	0.333	101.004	C21H36N6O5	[M - H2O + H]+	C21H35N6O4+	RGDKRCPIFODMHK	InChI=1S/C21H36N6O5/c1-11(2)6-15(25-18(28)13(5)22)19(29)26-16(7-12(3)4)20(30)27-17(21(31)32)8-14-9-23-10-24-14/h9-13,15-17H,6-8,22H2,1-5H3,(H,23,24)(H,25,28)(H,26,29)(H,27,30)(H,31,32)	H-DL-Ala-DL-Leu-DL-Leu-DL-His-OH	CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(CC1=CN=CN1)C(=O)O)NC(=O)C(C)N	-1.400	18236754;71464563	CHEBI:(73365);SUPERNATURAL:(SN0324424);PUBCHEM:(18236754 71464563);LOTUS:(Q27140463)	269484066	435.271	81	1.349	713686985075558502	713686821363474600	479	
1	1	0.818	0.818	-159.551	0.997	0.935	27.475	C16H29N3O4	[M + Na]+	C16H29N3NaO4+	NHXZRXLFOBFMDM	InChI=1S/C16H29N3O4/c1-9(2)8-11(16(22)23)18-14(20)12-6-5-7-19(12)15(21)13(17)10(3)4/h9-13H,5-8,17H2,1-4H3,(H,18,20)(H,22,23)	Diprotin B	CC(C)CC(C(=O)O)NC(=O)C1CCCN1C(=O)C(C(C)C)N	0.794	4311310;102565440;7408179;92177215;92470593;129360251;129360252;146208	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0315235);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);CHEBI:(166345);SUPERNATURAL:(SN0246079);MESH:(146208);PUBCHEM:(4311310 102565440 7408179 92177215 92470593 129360251 129360252 146208);DSSTox:(DTXSID20920276);LOTUS:(Q82892954);PUBMED:(null);KNAPSACK:(NHXZRXLFOBFMDM-UHFFFAOYSA-N)	137794420854	350.205	81	1.352	713686972920464351	713686821384446124	485	
1	2	0.698	0.698	-42.554	0.051	0.333	35.550	C13H10N2O2	[M + H]+	C13H11N2O2+	MFEZJNMQTQMDRQ	InChI=1S/C13H10N2O2/c1-7-12-9(6-11(14-7)13(16)17)8-4-2-3-5-10(8)15-12/h2-6,15H,1H3,(H,16,17)	Harman-3-Carboxylic Acid	CC1=C2C(=CC(=N1)C(=O)O)C3=CC=CC=C3N2	2.600	6943513;5406157	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0393277);MiMeDB:(MMDBc0000826);BloodExposome:(5406157);SUPERNATURAL:(SN0223976);MESH:(5406157);PUBCHEM:(6943513 5406157);DSSTox:(DTXSID30176868);LOTUS:(Q83047198);GNPS:(CCMSLIB00000080347);PUBMED:(null);KNAPSACK:(MFEZJNMQTQMDRQ-UHFFFAOYSA-N)	138805252182	227.081	81	1.353	713686978549220920	713686821409611952	480	
1	2	0.728	0.728	-106.353	0.202	0.333	86.427	C15H22N2O4	[M - H2O + H]+	C15H21N2O3+	AUEJLPRZGVVDNU	InChI=1S/C15H22N2O4/c1-9(2)7-13(15(20)21)17-14(19)12(16)8-10-3-5-11(18)6-4-10/h3-6,9,12-13,18H,7-8,16H2,1-2H3,(H,17,19)(H,20,21)	2-[2-amino-3-(4-hydroxyphenyl)propanamido]-4-methylpentanoic acid	CC(C)CC(C(=O)O)NC(=O)C(CC1=CC=C(C=C1)O)N	1.134	103869061;103869070;4466134;67313913;7009561;102185128;92259273;92259274;61158063;87071;61725835	COCONUT:(CNP0356676);HMDB:(HMDB0029109);BloodExposome:(87071 4466134);CHEBI:(75003);SUPERNATURAL:(SN0015522);MESH:(87071 4466134);FooDB:(FDB098231);PUBCHEM:(103869061 103869070 4466134 67313913 7009561 102185128 92259273 92259274 61158063 87071 61725835);DSSTox:(DTXSID20874720 DTXSID30938403);GNPS:(CCMSLIB00003138902 CCMSLIB00003140099);PUBMED:(null)	137983168622	277.155	82	1.367	713686977089603065	713686821430583476	483	
1	1	0.073	0.073	-209.009	0.798	0.333	46.056	C14H17NO3S	[M + H3N + H]+	C14H21N2O3S+	PGHHBYWJELGPJX	InChI=1S/C14H17NO3S/c16-13(15-11-6-7-11)9-19-12(14(17)18)8-10-4-2-1-3-5-10/h1-5,11-12H,6-9H2,(H,15,16)(H,17,18)	2-[2-(Cyclopropylamino)-2-oxoethyl]sulfanyl-3-phenylpropanoic acid	C1CC1NC(=O)CSC(CC2=CC=CC=C2)C(=O)O	2.400	60793193	PUBCHEM:(60793193)	2	297.126	83	1.376	713686962585697859	713686821451555000	486	
1	1	0.251	0.251	-199.543	0.799	0.333	45.643	C15H19NO4	[M + H3N + H]+	C15H23N2O4+	QNVDTXQSBZEJNN	InChI=1S/C15H19NO4/c1-3-10(2)14(15(19)20)16-13(18)9-6-11-4-7-12(17)8-5-11/h4-10,14,17H,3H2,1-2H3,(H,16,18)(H,19,20)	(2S)-2-[3-(4-hydroxyphenyl)prop-2-enoylamino]-3-methylpentanoic acid	CCC(C)C(C(=O)O)NC(=O)C=CC1=CC=C(C=C1)O	2.600	112496431;112497321;43356414;61172408	PUBCHEM:(112496431 112497321 43356414 61172408)	2	295.165	83	1.379	713686969858622030	713686821476720828	487	
1	2	0.039	0.039	-182.442	0.276	0.333	42.497	C16H17NO3	[M + H3N + H]+	C16H21N2O3+	MAXMRHKNUKPNDN	InChI=1S/C16H17NO3/c1-2-9-17(11-12-7-8-12)15(18)10-13-5-3-4-6-14(13)16(19)20/h1,3-6,12H,7-11H2,(H,19,20)	2-[2-[Cyclopropylmethyl(prop-2-ynyl)amino]-2-oxoethyl]benzoic acid	C#CCN(CC1CC1)C(=O)CC2=CC=CC=C2C(=O)O	1.700	104601723	PUBCHEM:(104601723)	2	289.154	83	1.380	713686979320972883	713686821497692352	488	
1	1	0.076	0.076	-273.246	0.801	0.333	129.769	C12H19N3O4	[M + H3N + H]+	C12H23N4O4+	BRPMXFSTKXXNHF	InChI=1S/C12H19N3O4/c16-10(15-6-2-4-9(15)12(18)19)7-14-11(17)8-3-1-5-13-8/h8-9,13H,1-7H2,(H,14,17)(H,18,19)	(2S)-1-[2-[[(2S)-pyrrolidine-2-carbonyl]amino]acetyl]pyrrolidine-2-carboxylic Acid	C1CC(NC1)C(=O)NCC(=O)N2CCCC2C(=O)O	-3.000	9903507;145457474;20455010	PUBCHEMANNOTATIONBIO;HMDB:(HMDB0260136);BloodExposome:(9903507);CHEBI:(162325);MESH:(9903507 145457474);PUBCHEM:(9903507 145457474 20455010);DSSTox:(DTXSID80432628);PUBMED	137459925102	287.171	83	1.383	713686959985228874	713686821518663876	490	
1	1	0.103	0.103	-341.523	0.719	0.333	44.469	C16H28N2O4	[M + H3N + H]+	C16H32N3O4+	VSZGPKBBMSAYNT	InChI=1S/C16H28N2O4/c1-5-12(6-2)22-14-9-11(16(20)21-7-3)8-13(17)15(14)18-10(4)19/h9,12-15H,5-8,17H2,1-4H3,(H,18,19)	Oseltamivir	CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC	1.100	74331957;40468109;40468111;76973243;51064085;42052045;124190593;124484052;6093482;119090971;70909882;25110712;25144224;25145487;25145488;25145489;25145490;25145634;71751351;44512453;139025630;59650107;4603;65028;78001;49849800;57369371;24848267	PUBCHEMANNOTATIONBIO;HMDB:(HMDB0014343);PUBCHEMANNOTATIONSAFETYANDTOXIC;BloodExposome:(65028);SUPERNATURAL:(SN0399270);HSDB:(196618-13-0);MESH:(65028);PUBCHEM:(74331957 40468109 40468111 76973243 51064085 42052045 124190593 124484052 6093482 119090971 70909882 25110712 25144224 25145487 25145488 25145489 25145490 25145634 71751351 44512453 139025630 59650107 4603 65028 78001 49849800 57369371 24848267);COCONUT:(CNP0079585);NORMAN:(NS00000301);CHEBI:(7798);KEGG:(C08092);DSSTox:(DTXSID9044291 DTXSID90861485 DTXSID90942607);LOTUS:(Q211509);PUBCHEMANNOTATIONDRUG;PUBMED	137832432494	330.238	83	1.385	713686985213970552	713686821657075932	496	
1	1	0.454	0.454	-175.901	0.350	0.729	27.271	C18H33N3O5S	[M + Na]+	C18H33N3NaO5S+	JIEPPWMHTXIHGQ	InChI=1S/C18H33N3O5S/c1-11(2)8-14(17(24)21-15(18(25)26)9-12(3)4)20-16(23)13(19-10-22)6-7-27-5/h10-15H,6-9H2,1-5H3,(H,19,22)(H,20,23)(H,21,24)(H,25,26)	N-Formyl-L-methionyl-L-leucyl-L-leucine	CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)NC(=O)C(CCSC)NC=O	1.698	71442645	PUBCHEM:(71442645);DSSTox:(DTXSID50851509)	137438953474	426.202	83	1.385	713686974048732245	713686821543829704	491	
1	2	0.178	0.178	-183.258	0.157	0.333	42.034	C22H36N4O8	[M + H]+	C22H37N4O8+	BAAXBGJDMMSSOH	InChI=1S/C22H36N4O8/c1-11(2)9-15-21(33)23-14(6-8-18(29)30)20(32)26-16(10-12(3)4)22(34)24-13(19(31)25-15)5-7-17(27)28/h11-16H,5-10H2,1-4H3,(H,23,33)(H,24,34)(H,25,31)(H,26,32)(H,27,28)(H,29,30)	Cyclo-(L-Leu-L-Glu-L-Leu-L-Glu)	CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCC(=O)O)CC(C)C)CCC(=O)O	0.600	162836274;139591616	COCONUT:(CNP0097761);SUPERNATURAL:(SN0019946);PUBCHEM:(162836274 139591616);LOTUS:(Q104922043 Q103816595)	271581186	485.261	83	1.387	713687044194278964	713686821564801228	493	
1	2	0.934	0.934	-60.160	0.200	0.333	62.614	C11H20N2O5	[M - H2O + H]+	C11H19N2O4+	YBAFDPFAUTYYRW	InChI=1S/C11H20N2O5/c1-6(2)5-8(11(17)18)13-10(16)7(12)3-4-9(14)15/h6-8H,3-5,12H2,1-2H3,(H,13,16)(H,14,15)(H,17,18)	2-(2-amino-4-carboxybutanamido)-4-methylpentanoic acid	CC(C)CC(C(=O)O)NC(=O)C(CCC(=O)O)N	-0.457	64887981;64888761;9856500;124433150;91974018;79001418;122173491	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0128313);HMDB:(HMDB0028823);CHEBI:(73506);SUPERNATURAL:(SN0445471);FooDB:(FDB111867);PUBCHEM:(64887981 64888761 9856500 124433150 91974018 79001418 122173491);DSSTox:(DTXSID201315070);LOTUS:(Q27140586);PUBMED:(null)	138264182890	243.134	83	1.389	713686968998789629	713686821589967056	492	
1	2	0.413	0.413	-360.848	0.169	0.000	54.022	C19H27N3O5	[M - H2O + H]+	C19H26N3O4+	QWCZXKIFPWPQHR	InChI=1S/C19H27N3O5/c1-11(2)16(20)18(25)22-9-3-4-15(22)17(24)21-14(19(26)27)10-12-5-7-13(23)8-6-12/h5-8,11,14-16,23H,3-4,9-10,20H2,1-2H3,(H,21,24)(H,26,27)	2-[[1-(2-Amino-3-methylbutanoyl)pyrrolidine-2-carbonyl]amino]-3-(4-hydroxyphenyl)propanoic acid	CC(C)C(C(=O)N1CCCC1C(=O)NC(CC2=CC=C(C=C2)O)C(=O)O)N	0.859	18232496;49856428	CHEBI:(166351);MESH:(49856428);PUBCHEM:(18232496 49856428);PUBMED	102	360.192	84	1.392	713686964041121591	713686821610938580	494	
1	1	0.116	0.116	-439.132	0.799	0.333	59.353	C23H35N5O5	[M + H3N + H]+	C23H39N6O5+	ZAGJIJPPTIEVOL	InChI=1S/C23H35N5O5/c1-14(2)12-17(20(24)29)27-22(31)18-13-16(26-21(30)15-5-8-25-9-6-15)7-10-28(18)23(32)19-4-3-11-33-19/h3-4,11,14-18,25H,5-10,12-13H2,1-2H3,(H2,24,29)(H,26,30)(H,27,31)	N-(1-amino-4-methyl-1-oxopentan-2-yl)-1-(furan-2-carbonyl)-4-(piperidine-4-carbonylamino)piperidine-2-carboxamide	CC(C)CC(C(=O)N)NC(=O)C1CC(CCN1C(=O)C2=CC=CO2)NC(=O)C3CCNCC3	0.700	3831409	SUPERNATURAL:(SN0465013);PUBCHEM:(3831409)	1048578	479.298	85	1.409	713686970169000560	713686821636104408	495	
1	1	0.146	0.146	-387.830	0.800	0.333	31.763	C15H19NO3	[M + H3N + H]+	C15H23N2O3+	UTGIMLSHGSMIJU	InChI=1S/C15H19NO3/c17-14(12-9-5-2-6-10-12)16-13(15(18)19)11-7-3-1-4-8-11/h1,3-4,7-8,12-13H,2,5-6,9-10H2,(H,16,17)(H,18,19)	N-Cyclohexanoyl-2-phenylglycine	C1CCC(CC1)C(=O)NC(C2=CC=CC=C2)C(=O)O	2.900	41097770;10377966;152957	MESH:(152957);PUBCHEM:(41097770 10377966 152957);DSSTox:(DTXSID10950921);PUBMED:(null)	137438953542	279.170	85	1.415	713686958815017922	713686821699018980	489	
1	1	0.084	0.084	-225.945	0.800	0.333	32.754	C11H17NO3	[M + H3N + H]+	C11H21N2O3+	QRKPPYRUWUGZLH	InChI=1S/C11H17NO3/c1-7(6-12-14)5-8-9(10(13)15-4)11(8,2)3/h5-6,8-9,14H,1-4H3	methyl 3-[3-(hydroxyimino)-2-methylprop-1-en-1-yl]-2,2-dimethylcyclopropane-1-carboxylate	CC(=CC1C(C1(C)C)C(=O)OC)C=NO	1.625	86675008;162900976;76460316;56926938;89287346;89287347;88992813	COCONUT:(CNP0169020);TeroMol:(TKC170112);SUPERNATURAL:(SN0313192);PUBCHEM:(86675008 162900976 76460316 56926938 89287346 89287347 88992813)	11534338	229.155	85	1.416	713686949545604960	713686821724184808	497	
1	1	0.008	0.008	-537.241	0.800	0.333	72.836	C20H26N2O7	[M + H3N + H]+	C20H30N3O7+	NZMWVTYLYLSAJR	InChI=1S/C20H26N2O7/c1-24-14-7-12(8-15(25-2)18(14)28-5)11-21-20(23)22-13-9-16(26-3)19(29-6)17(10-13)27-4/h7-10H,11H2,1-6H3,(H2,21,22,23)	Urea, N-(3,4,5-trimethoxyphenyl)-N'-((3,4,5-trimethoxyphenyl)methyl)-	COC1=CC(=CC(=C1OC)OC)CNC(=O)NC2=CC(=C(C(=C2)OC)OC)OC	2.200	3051897	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(3051897);DSSTox:(DTXSID60218260)	137506062338	424.208	85	1.419	713686972471673787	713686821745156332	498	
1	1	0.092	0.092	-170.303	0.996	0.333	70.358	C17H30N4O4	[M - H2O + H]+	C17H29N4O3+	VDWWRSCFVPXUGX	InChI=1S/C17H30N4O4/c1-6-9(3)13-16(24)18-8-12(22)19-11(5)15(23)20-14(10(4)7-2)17(25)21-13/h9-11,13-14H,6-8H2,1-5H3,(H,18,24)(H,19,22)(H,20,23)(H,21,25)	(3S,6S,9S)-3,6-bis[(2S)-butan-2-yl]-9-methyl-1,4,7,10-tetrazacyclododecane-2,5,8,11-tetrone	CCC(C)C1C(=O)NC(C(=O)NCC(=O)NC(C(=O)N1)C)C(C)CC	1.200	24853605	PUBCHEM:(24853605)	2	337.223	85	1.421	713687019498214931	713686821678047456	499	
1	2	0.119	0.119	-239.965	0.200	0.333	33.189	C19H36N4O6	[M - H2O + H]+	C19H35N4O5+	QPBSRMDNJOTFAL	InChI=1S/C19H36N4O6/c1-9(2)7-13(21-16(25)11(5)20)17(26)22-14(8-10(3)4)18(27)23-15(12(6)24)19(28)29/h9-15,24H,7-8,20H2,1-6H3,(H,21,25)(H,22,26)(H,23,27)(H,28,29)	H-DL-Ala-DL-Leu-DL-Leu-DL-xiThr-OH	CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(C(C)O)C(=O)O)NC(=O)C(C)N	0.058	18236761;71464519	CHEBI:(73368);PUBCHEM:(18236761 71464519)	34	399.260	85	1.422	713686985897642146	713686821766127856	500	
1	1	0.131	0.131	-286.013	0.767	0.333	52.052	C15H26N2O4	[M + H3N + H]+	C15H30N3O4+	XRMUDZVYUDATJJ	InChI=1S/C15H26N2O4/c1-14(2,3)21-13(19)17-7-5-15(6-8-17)10-16-9-11(15)12(18)20-4/h11,16H,5-10H2,1-4H3	8-Tert-butyl 4-methyl 2,8-diazaspiro[4.5]decane-4,8-dicarboxylate	CC(C)(C)OC(=O)N1CCC2(CC1)CNCC2C(=O)OC	0.900	132351014	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(132351014)	67108866	316.223	85	1.423	713686987025910194	713686821808070904	501	
